state,state_fips,state_id,year,first_treat_year,gname,treated_post,event_time,population,deaths_allcause,deaths_amenable,deaths_nonamenable,deaths_external,crude_allcause,crude_amenable,crude_nonamenable,crude_external,aa_allcause,aa_amenable,aa_nonamenable,aa_external,log_median_income,poverty_rate,unemployment_rate,pct_black,pct_hispanic
Connecticut,9,7,2017,2014,2014,1,3,1889765,6302,3472,2830,1623,333.48061796043424,183.72654800993777,149.7540699504965,85.88369453344728,280.89,140.81,140.07999999999998,87.78,11.214088069286818,0.09594255300087522,0.061049229003793726,0.09874632961966276,0.16131642078555614
Connecticut,9,7,2018,2014,2014,1,4,1875482,6401,3565,2836,1660,341.29893008837195,190.0844689525146,151.2144611358573,88.51058021351312,286.92,145.32,141.60000000000002,89.97,11.243057115149783,0.10419538541338993,0.05514530914158271,0.09997130993250136,0.16508964596456707
Connecticut,9,7,2019,2014,2014,1,5,1865530,6493,3448,3045,1774,348.0512240489298,184.82683205308948,163.22439199584034,95.09361950759302,292.54,140.82,151.72000000000003,96.54,11.275086969907266,0.1003191496125066,0.05324253589177393,0.10120643864014314,0.1685569773204794
Delaware,10,8,2010,2014,2014,0,-4,471987,1953,1306,647,333,413.78258299487067,276.70253629866926,137.08004669620138,70.552790648895,360.8,230.88,129.92000000000002,72.55,10.930371087745765,0.11829408192185707,0.09286284824119716,0.21070408071404995,0.08206773071755084
Delaware,10,8,2011,2014,2014,0,-3,477333,1946,1295,651,329,407.6818489398387,271.2990721362236,136.3827768036151,68.92462913731084,351.45,223.12,128.32999999999998,68.88,10.98213520078464,0.11880845874610275,0.08940949657741963,0.20886858075148682,0.08394891609297403
Delaware,10,8,2012,2014,2014,0,-2,477907,2008,1287,721,376,420.1654296756482,269.299256968406,150.8661727072422,78.67639519822895,363.15,220.12,143.02999999999997,78.48,10.97532798515125,0.1204697677656056,0.08761863666366893,0.20854832448652916,0.08593794297627719
Delaware,10,8,2013,2014,2014,0,-1,482572,2097,1378,719,379,434.5465547110069,285.5532438682725,148.99331084273433,78.53750321195594,368.48,230.16,138.32000000000002,79.2,10.965539585892435,0.12365242657626938,0.08595774875294238,0.20842042497480417,0.08743622731431522
Delaware,10,8,2014,2014,2014,1,0,487746,1988,1261,727,384,407.58919601595915,258.5362053199821,149.052990695977,78.72950265096998,347.52,205.08,142.43999999999997,81.32,10.99735527017348,0.1247874091232406,0.0673310908664224,0.2113724249530255,0.08906023210426522
Delaware,10,8,2015,2014,2014,1,1,493133,2073,1282,791,430,420.3734083908398,259.97043393972825,160.40297445111156,87.19757144624269,358.77,206.27,152.49999999999997,90.11,11.022800757728271,0.12425640106263344,0.05827541145054071,0.21188899014096121,0.09018176743832022
Delaware,10,8,2016,2014,2014,1,2,495257,2112,1288,824,489,426.44525973383514,260.06699551949794,166.3782642143372,98.73661553496468,362.37,206.41,155.96,99.18,11.030962608389315,0.11674959864661914,0.05664130921721702,0.2135127328491227,0.09153996838451156
Delaware,10,8,2017,2014,2014,1,3,498353,2261,1335,926,540,453.69446958280577,267.8824046408871,185.8120649419187,108.3569277199094,385.79,208.24,177.55,111.23,11.048538035310022,0.13582160272186553,0.0527485694935269,0.2148680945465357,0.09308282541824378
Delaware,10,8,2018,2014,2014,1,4,498661,2244,1264,980,592,450.00511369447383,253.47881626997096,196.5262974245028,118.71792660745476,390.27,201.33,188.93999999999997,123.11,11.079138039857476,0.12462132727315245,0.057286568563743596,0.2180669188799085,0.09509693735647574
Delaware,10,8,2019,2014,2014,1,5,498792,2285,1280,1005,633,458.10678599496384,256.6199939052751,201.4867920896887,126.9066063609681,396.92,200.68,196.24,132.52,11.158761651217615,0.11257996412527581,0.04630933184909923,0.21957989820942242,0.09590619493018843
District of Columbia,11,9,2010,2014,2014,0,-4,345084,1533,1052,481,240,444.2396633863059,304.8533110778825,139.38635230842343,69.54828389609486,457.45,311.7,145.75,72.54,11.017037713568445,0.19164975050485766,0.1240662381586846,0.5045355056555265,0.09141488254669924
District of Columbia,11,9,2011,2014,2014,0,-3,358268,1509,1053,456,226,421.19307334174414,293.914053166903,127.27902017484118,63.08126877086426,433.61,301.78,131.83000000000004,65.12,11.052856324868022,0.18707865264641632,0.1137744198720052,0.49478637402183834,0.09505563142803514
District of Columbia,11,9,2012,2014,2014,0,-2,368462,1442,1004,438,199,391.3565035200374,272.48400106388175,118.87250245615556,54.00828307939489,411.85,285.09,126.76000000000003,57.36,11.106204568690059,0.18178018593967074,0.10342908068828409,0.4875451312066776,0.09919930162274661
District of Columbia,11,9,2013,2014,2014,0,-1,380571,1460,1020,440,222,383.6340656539778,268.01831984045026,115.61574581352755,58.33339902409801,405.7,282.84,122.86,60.23,11.12094897504262,0.18887425055738263,0.10446569472187199,0.47974240814047203,0.10141557957394938
District of Columbia,11,9,2014,2014,2014,1,0,388271,1550,1079,471,251,399.2057094143009,277.89868416647136,121.30702524782949,64.64556971805774,426.94,295.79,131.14999999999998,68.67,11.179520519398482,0.17725646976664472,0.08859504306593598,0.47727476236657546,0.10374370345412684
District of Columbia,11,9,2015,2014,2014,1,1,395466,1596,1076,520,288,403.574517151917,272.08407296708185,131.4904441848351,72.82547677929328,425.82,287.93,137.89,74.69,11.233581863967819,0.17319016279875304,0.07250638138330928,0.46548789993871126,0.1058108260887675
District of Columbia,11,9,2016,2014,2014,1,2,401445,1684,1054,630,402,419.484611839729,262.55153258852397,156.93307925120502,100.13825056981652,448.77,281.11,167.65999999999997,105.8,11.231967402278203,0.1857596803231355,0.06919595015258372,0.4636845427719952,0.10925613283027731
District of Columbia,11,9,2017,2014,2014,1,3,410982,1654,974,680,439,402.45071560311646,236.9933476405293,165.45736796258717,106.81733019937612,441.37,259.93,181.44,115.76,11.319000852325239,0.16638360867156493,0.06590777941633416,0.45348371404033594,0.11027246056036843
District of Columbia,11,9,2018,2014,2014,1,4,415516,1653,997,656,413,397.8186158896408,239.94262555473196,157.8759903349089,99.39448781755696,435.21,263.89,171.32,106.67,11.35279192346511,0.16150970582828,0.07541189689775929,0.4436640069470642,0.11281719113679879
District of Columbia,11,9,2019,2014,2014,1,5,417672,1602,926,676,453,383.5545595586968,221.70507000708687,161.84948955160988,108.45831178532436,424.74,247.61,177.13,116.44,11.432430988597913,0.13451483639183942,0.0626380691348715,0.4414813198460076,0.1126136912698424
Florida,12,10,2010,0,0,0,NA,9799960,39858,25805,14053,7491,406.71594577937054,263.3174012955155,143.39854448385503,76.43908750647962,350.74,216.65,134.09,76.14,10.701197430581601,0.16528600318016348,0.13349580625375873,0.1526165815949902,0.22571370892803108
Florida,12,10,2011,0,0,0,NA,9931303,40046,25828,14218,7525,403.2300696091943,260.0665793803693,143.16349022882494,75.77052074637135,344.69,211.74,132.95,75.58,10.698717382415014,0.17013973311361852,0.124095840819118,0.15337597052127708,0.22852112827561918
Florida,12,10,2012,0,0,0,NA,10014388,40352,26173,14179,7298,402.9402495689202,261.3539639167166,141.58628565220363,72.87514723815374,342.94,212.39,130.55,72.04,10.715306262813572,0.1712404280792592,0.11544567022767994,0.15315525225535637,0.23213072163121154
Florida,12,10,2013,0,0,0,NA,10096320,40445,26465,13980,7023,400.5915026465088,262.12520997749675,138.46629266901206,69.55999809831701,339.59,212.05,127.53999999999996,68.97,10.737178978088382,0.17006489823548937,0.09704860488507955,0.15445459129764136,0.236247587309478
Florida,12,10,2014,0,0,0,NA,10264799,41632,26867,14765,7371,405.5802748792256,261.73917287615666,143.84110200306893,71.80851763390594,343.17,210.74,132.43,71.13,10.767705739117174,0.16495019827726562,0.08046181409649829,0.15502101034333324,0.2407278190236641
Florida,12,10,2015,0,0,0,NA,10464952,43083,27301,15782,8216,411.6884625939995,260.88031746347235,150.80814513052712,78.50967687190538,348.82,208.96,139.86,78.51,10.808231880509911,0.15702153757365092,0.07013281052430705,0.15517600474208032,0.2448245477639489
Florida,12,10,2016,0,0,0,NA,10631187,45745,27850,17895,9858,430.2906157139367,261.9651032382367,168.32551247570004,92.72718088770333,367.79,209.65,158.14,93.71,10.83683203897611,0.1472666848989037,0.05975286240585278,0.15342526908145127,0.248712828210189
Florida,12,10,2017,0,0,0,NA,10825994,46391,27958,18433,10328,428.5149243570614,258.24880375880497,170.26612059825638,95.40001592463472,364.57,205.14,159.43,95.78,10.870357323778437,0.14047239853144786,0.05499907529010843,0.1536594803758983,0.25594536894073694
Florida,12,10,2018,0,0,0,NA,10957992,46194,27718,18476,10230,421.5553360506195,252.94780284563083,168.60753320498864,93.35652006316488,357.91,200.57,157.34000000000003,93.8,10.923453380546235,0.1360448441148588,0.051710122508897276,0.1527070928304066,0.26115625729923364
Florida,12,10,2019,0,0,0,NA,11007703,46330,27482,18848,10653,420.8870824367264,249.66153247412288,171.22554996260345,96.77768377289976,358.12,197.59,160.53,97.48,10.989132797979813,0.12659920592464666,0.045201389419544664,0.15238588683714677,0.2636976605123715
Georgia,13,11,2010,0,0,0,NA,5193909,21392,13974,7418,3344,411.8670542745358,269.04591512866324,142.82113914587262,64.38310721269856,377.78,242.11,135.66999999999996,63.89,10.745701081013967,0.17878149734950258,0.12591150276089597,0.3033321606282652,0.08822819296238994
Georgia,13,11,2011,0,0,0,NA,5252706,21476,13976,7500,3433,408.8559306384176,266.0723825015145,142.78354813690316,65.35678943386515,371.25,235.93,135.32,64.87,10.736548837807,0.19138127075137448,0.12159923557876486,0.30327868685438214,0.08966359354512028
Georgia,13,11,2012,0,0,0,NA,5273839,21523,13913,7610,3406,408.1087799608597,263.81161806418436,144.29716189667528,64.58293474639632,368.25,232.14,136.11,64.16,10.762339831363015,0.1915063056611921,0.11037572918303332,0.30480199234975597,0.09116411431716608
Georgia,13,11,2013,0,0,0,NA,5289140,22199,14389,7810,3438,419.7090642335049,272.04800780467144,147.6610564288334,65.00111549325598,376.49,237.61,138.88,64.49,10.775387429075476,0.18967023059765778,0.10290761133085324,0.3052394940957252,0.09081113235997756
Georgia,13,11,2014,0,0,0,NA,5330954,22412,14564,7848,3595,420.4125565517917,273.1968799580713,147.21567659372036,67.43633503496747,375.4,237.3,138.09999999999997,67,10.806105232822933,0.18302064392414427,0.08283828281179251,0.3086095025196232,0.09132253900852927
Georgia,13,11,2015,0,0,0,NA,5388757,22917,14686,8231,3799,425.2743257860765,272.5303813105694,152.74394447550708,70.49863261601887,377.83,235.03,142.79999999999998,70.18,10.844353816976325,0.17046799579006441,0.0710389137832827,0.3093389434608012,0.09301086847984211
Georgia,13,11,2016,0,0,0,NA,5438779,23808,14951,8857,4178,437.7453101146416,274.8962588845768,162.84905123006467,76.81871243527269,387.78,235.42,152.36,76.25,10.888539128981071,0.15965945303286258,0.05967049182801626,0.31090471914153234,0.09333650554378693
Georgia,13,11,2017,0,0,0,NA,5503440,23869,14841,9028,4311,433.7105519456922,269.6676987484192,164.04285319727296,78.33282456063844,383.22,229.65,153.57000000000002,78.02,10.936369499018918,0.14945739170064995,0.057619039741060765,0.3111758619568816,0.09602412569338979
Georgia,13,11,2018,0,0,0,NA,5542968,23798,14972,8826,4169,429.3367740892604,270.1079999018576,159.22877418740285,75.21241327750765,379.43,229.88,149.55,75.32,10.981148554451305,0.14344086891074984,0.04802587250320082,0.31191071797784586,0.09712975219770949
Georgia,13,11,2019,0,0,0,NA,5581400,23886,14795,9091,4304,427.9571433690472,265.076862435948,162.8802809330992,77.11326907227577,377.65,225.11,152.53999999999996,76.98,11.034567031341739,0.1329693628555194,0.04795861696713483,0.31540176933706043,0.09820104181589073
Hawaii,15,12,2010,2014,2014,0,-4,731033,2304,1459,845,436,315.1704505815743,199.58059348893963,115.58985709263466,59.64163040519375,275.57,166.92,108.65,60.22,11.051366082507156,0.10719835219806194,0.08100569519544384,0.013940823733280728,0.08873506641508161
Hawaii,15,12,2011,2014,2014,0,-3,735540,2392,1548,844,446,325.2032520325203,210.45762297087853,114.7456290616418,60.63572341409032,283.16,175.89,107.27000000000004,59.84,11.0319983915501,0.1204966893106908,0.07667362375128153,0.018161782355380015,0.09195379725198391
Hawaii,15,12,2012,2014,2014,0,-2,741631,2415,1552,863,435,325.63363721311543,209.2684906644949,116.36514654862054,58.654506081865506,284.25,175.59,108.66,58.57,11.101326583678425,0.11589066215023046,0.07078071133196351,0.017312199196588697,0.09462168348639997
Hawaii,15,12,2013,2014,2014,0,-1,740204,2356,1511,845,403,318.2906333929566,204.1329147099989,114.15771868295768,54.4444504487952,280.11,173.43,106.68,53.92,11.127557058561186,0.1084829438852582,0.060733962360530365,0.019824023862330082,0.09833240032078538
Hawaii,15,12,2014,2014,2014,1,0,744836,2507,1633,874,429,336.5841608085538,219.24289373768187,117.341267070872,57.59657159428384,296.5,186.12,110.38,57.82,11.150404897187377,0.11358787190064676,0.05396223996353614,0.01999420947743704,0.10090302565370561
Hawaii,15,12,2015,2014,2014,1,1,747678,2438,1569,869,445,326.0761985774625,209.8496946546508,116.22650392281167,59.51759982238343,286.75,178.53,108.22,57.56,11.204850190867559,0.10614860546537926,0.049314385720862976,0.019230191610383605,0.10387307095612401
Hawaii,15,12,2016,2014,2014,1,2,747808,2410,1551,859,460,322.2752364243228,207.4061791261928,114.86905729813,61.51311566605332,280.27,173.71,106.55999999999996,60.01,11.218702044475025,0.09325254310723298,0.044266674834292336,0.017072472431971564,0.10370604743107906
Hawaii,15,12,2017,2014,2014,1,3,744051,2485,1554,931,514,333.9824823836001,208.8566509553781,125.125831428222,69.08128609463598,296.73,178.5,118.23000000000002,68.82,11.26144673747866,0.09545857189154154,0.041902552138843564,0.0158517671683696,0.10516357533039401
Hawaii,15,12,2018,2014,2014,1,4,734867,2407,1514,893,520,327.542262749586,206.02367503235283,121.5185877172332,70.76110370992302,285.39,171.66,113.73,69.54,11.292428408596924,0.08835269030010533,0.03823713200446545,0.018992024588680954,0.10655188945230909
Hawaii,15,12,2019,2014,2014,1,5,728682,2520,1540,980,539,345.8298681729479,211.34047499457927,134.48939317836863,73.96916624810274,306.87,180.1,126.77,73.1,11.327824047942613,0.0933391729836891,0.03879349816849817,0.017794687655381277,0.10655200470098992
Idaho,16,13,2010,0,0,0,NA,789424,2579,1527,1052,572,326.69389326901637,193.43217333144165,133.26171993757472,72.45789335008817,291.14,165.09,126.04999999999998,71.98,10.680286305591684,0.15712970049161404,0.09989968188598054,0.005424289668777244,0.11284227942346241
Idaho,16,13,2011,0,0,0,NA,797559,2671,1584,1087,564,334.8968540258464,198.60599654696392,136.29085747888243,70.71577149778261,294.66,166.85,127.81000000000004,70.55,10.676854348197491,0.16452484449209784,0.09966308810055564,0.004729382296993347,0.11466354571178906
Idaho,16,13,2012,0,0,0,NA,799650,2642,1563,1079,587,330.39454761458137,195.460513974864,134.93403363971737,73.40711561308073,290.35,163.58,126.77,73.24,10.725225817469049,0.1587302804004571,0.08012319472200241,0.005178200796125656,0.11603418627736055
Idaho,16,13,2013,0,0,0,NA,805536,2915,1716,1199,642,361.8708536924483,213.02586104159215,148.84499265085608,79.69848647360267,315.47,176.5,138.97000000000003,79.04,10.753275168052005,0.15575733569354183,0.07243271055253676,0.005292357468600664,0.11801113553695222
Idaho,16,13,2014,0,0,0,NA,813969,2835,1677,1158,607,348.2933625236342,206.0275022758852,142.265860247749,74.57286456855236,304.73,170.12,134.61,75.06,10.77605625551905,0.14845207640527658,0.055332058642701444,0.006312161050962273,0.12047496916420307
Idaho,16,13,2015,0,0,0,NA,822675,2938,1671,1267,664,357.12766280730546,203.11787765521015,154.0097851520953,80.71231045066399,310.63,165.68,144.95,81.4,10.784669107296715,0.15137696687536525,0.053598973520334395,0.00533436459548138,0.12075435214782498
Idaho,16,13,2016,0,0,0,NA,834415,2963,1711,1252,695,355.09908139235273,205.05384011553005,150.04524127682268,83.2918871305046,307.12,165.6,141.52,84.08,10.85528055425278,0.14368035183517772,0.04686170405514994,0.00605059591002531,0.12313176562852764
Idaho,16,13,2017,0,0,0,NA,849456,3000,1684,1316,746,353.16720348081594,198.244523553898,154.92267992691794,87.8209112655629,307.23,161.65,145.58,87.54,10.863316586424766,0.128259800971366,0.0414173000062126,0.006375866875021477,0.12441822471683685
Idaho,16,13,2018,0,0,0,NA,866186,3017,1682,1335,704,348.308561902409,194.184620855105,154.12394104730393,81.27584606539473,305.65,160.98,144.67,81.69,10.92563267809028,0.11796043766256527,0.0397957726363896,0.005704568671446032,0.126817344351411
Idaho,16,13,2019,0,0,0,NA,883788,2911,1577,1334,690,329.37763355012737,178.4364576120065,150.94117593812092,78.07302203695909,288.09,145.83,142.25999999999996,77.95,11.018612749578452,0.11173890188181392,0.03319883740810395,0.006910213114799966,0.128419503487562
Illinois,17,14,2010,2014,2014,0,-4,6845933,23443,16249,7194,3413,342.43688917200916,237.35260044175132,105.0842887302578,49.85441721384069,307.36,207.15,100.21,49.89,10.877518751046855,0.13805691684517274,0.11432478800484766,0.1431680475047975,0.15867201280431945
Illinois,17,14,2011,2014,2014,0,-3,6880302,23674,16132,7542,3603,344.08373353378965,234.46645219933657,109.61728133445304,52.3668873837224,305.36,201.16,104.20000000000002,52.74,10.882452568938104,0.14959639255906423,0.11024051140480945,0.14323412093889787,0.16139468480663882
Illinois,17,14,2012,2014,2014,0,-2,6862106,24062,16311,7751,3890,350.6503688517782,237.69670710420388,112.95366174757427,56.68813626603845,308.81,202.12,106.69,56.66,10.917576276133584,0.1471774841343136,0.10166943513057809,0.14179323050300752,0.16310418706270283
Illinois,17,14,2013,2014,2014,0,-1,6855616,23889,16161,7728,3851,348.4588401684108,235.7337400461169,112.7251001222939,56.172924504523,304.47,198.3,106.17000000000002,56.06,10.93684995599612,0.14673133132114358,0.09508230473826376,0.14026316289962806,0.16445364064264192
Illinois,17,14,2014,2014,2014,1,0,6851413,24283,16224,8059,4015,354.42324087016794,236.79786928623335,117.62537158393458,58.6010506153986,307.87,197.25,110.62,58.49,10.95856583918051,0.14353776787628994,0.08058183148240326,0.14073993562401693,0.16703486954779986
Illinois,17,14,2015,2014,2014,1,1,6835197,24680,16185,8495,4164,361.07225585451306,236.78907864689197,124.2831772076211,60.9199705582736,311.71,195.62,116.08999999999996,60.82,10.995209490499484,0.1356159543010817,0.06922133489952091,0.14101459603988958,0.16889493347392437
Illinois,17,14,2016,2014,2014,1,2,6789655,25215,15630,9585,5013,371.3738032344795,230.20315465218775,141.17064858229173,73.83291198153663,321.63,189.12,132.51,74.16,11.017973190360529,0.12969929668373772,0.06301749728367023,0.13987802560301538,0.1701975051593406
Illinois,17,14,2017,2014,2014,1,3,6764337,25208,15177,10031,5341,372.66032132934833,224.36788705234525,148.29243427700305,78.95821866947196,321.9,183.15,138.74999999999997,79.22,11.050763013183518,0.12554287843937645,0.061414721245687635,0.13986164530402734,0.17238892634390673
Illinois,17,14,2018,2014,2014,1,4,6714543,25746,15504,10242,5418,383.4363708743842,230.90179033777875,152.5345805366054,80.69052502903027,330.57,188.29,142.28,80.61,11.082603980863198,0.12125123651602025,0.05534274125464799,0.1380821719979782,0.17336583711898834
Illinois,17,14,2019,2014,2014,1,5,6653303,25142,15021,10121,5330,377.8874943768532,225.76756236714303,152.11993200971008,80.11058567451384,328.05,185.75,142.3,80.42,11.144568262685945,0.11480788855987158,0.04844600554950448,0.13883505772374782,0.17489988218741412
Indiana,18,15,2010,2015,2015,0,-5,3384086,14101,9444,4657,2288,416.6856279657195,279.0709219564751,137.61470600924446,67.61057490855728,364.43,234.8,129.63,67.74,10.705780575356794,0.15295697758823415,0.10820415225339304,0.08912953013278699,0.06001736967849455
Indiana,18,15,2011,2015,2015,0,-4,3403591,14652,9654,4998,2426,430.48650675125185,283.64160088565285,146.844905865599,71.27765938974454,373.7,235.98,137.72,72.06,10.745873368562311,0.15999782875044588,0.10006526021898975,0.08904663888872692,0.0612997976652168
Indiana,18,15,2012,2015,2015,0,-3,3394229,14726,9638,5088,2505,433.85405050749375,283.9525559412756,149.90149456621813,73.80173818560857,375.7,234.78,140.92,74.71,10.757349536135969,0.1561430071756488,0.08767784893996959,0.09031755146669881,0.06254843335218914
Indiana,18,15,2013,2015,2015,0,-2,3403429,14972,9686,5286,2627,439.90927972935526,284.5953301802388,155.31394954911647,77.18686066317235,378.54,233.23,145.31000000000003,78.11,10.769095330043152,0.15941340067117993,0.07828912758130044,0.09045698748817134,0.06400597665282483
Indiana,18,15,2014,2015,2015,0,-1,3404101,15322,9808,5514,2687,450.1041537839212,288.12306097850797,161.98109280541323,78.93420318609817,387.07,235.5,151.57,79.92,10.808636443991439,0.15242495454872595,0.070615877622225,0.09173977599932089,0.06449512684453425
Indiana,18,15,2015,2015,2015,1,0,3408353,15602,9824,5778,2799,457.7577498574825,288.2330556723438,169.52469418513869,82.12177553205316,391.82,233.75,158.07,82.82,10.830362077949928,0.1454137785632789,0.05815275781613432,0.09007610639789235,0.06633160515311919
Indiana,18,15,2016,2015,2015,1,1,3404784,16129,9940,6189,3217,473.71580693518297,291.94216138233736,181.77364555284564,94.48470152585304,407.1,236.31,170.79000000000002,96.14,10.86501930065587,0.14085257377653665,0.05018109488807949,0.09176272223363811,0.06755245284486645
Indiana,18,15,2017,2015,2015,1,2,3410645,16500,9881,6619,3635,483.77946106968034,289.71059726239463,194.0688638072857,106.57808127201749,418.44,234.9,183.54,109.02,10.90008557246396,0.13479208915848603,0.04743209285628814,0.09195991250998602,0.06924112822638927
Indiana,18,15,2018,2015,2015,1,3,3412750,16193,9748,6445,3406,474.4853856860303,285.6347520328181,188.8506336532122,99.80221229213976,407.17,229.01,178.16000000000005,101.84,10.928560937869367,0.13139215698058684,0.04405680578860608,0.09393521519669068,0.07059587756979431
Indiana,18,15,2019,2015,2015,1,4,3418757,16083,9630,6453,3365,470.4341373194995,281.6813245281838,188.75281279131568,98.42758640055436,405.31,227.93,177.38,100.17,10.961329928661026,0.11903817915957671,0.041608159280264706,0.09395163763983316,0.07212391634912649
Iowa,19,16,2010,2014,2014,0,-4,1559607,5377,3558,1819,875,344.7663417771272,228.13439539576316,116.63194638136402,56.103877451178406,295.43,187.97,107.46,55.22,10.778143459633002,0.12558490786038204,0.06749193612356275,0.03050641614776698,0.049751416693689564
Iowa,19,16,2011,2014,2014,0,-3,1569551,5440,3640,1800,889,346.5959373094598,231.91345805265328,114.68247925680656,56.64040225516724,293.86,186.58,107.28,57.44,10.80825211257166,0.1278390283175676,0.06024658544867363,0.028129754378150604,0.050040998475333484
Iowa,19,16,2012,2014,2014,0,-2,1566638,5550,3704,1846,920,354.261801386153,236.42985807825417,117.83194330789884,58.72447878833528,298.49,188.29,110.20000000000002,59.43,10.83873741881143,0.12691844093839572,0.05345451538528888,0.02909680806561477,0.05225578413277531
Iowa,19,16,2013,2014,2014,0,-1,1568189,5643,3720,1923,933,359.8418302895888,237.2163049224296,122.62552536715918,59.49537970231905,302.46,189.36,113.09999999999997,59.51,10.86339317516243,0.12672754682167486,0.04825652595042041,0.03253218984110877,0.05401376384279657
Iowa,19,16,2014,2014,2014,1,0,1569386,5636,3685,1951,938,359.1213378990255,234.80520407344017,124.3161338255853,59.76859740051205,298.97,186.04,112.93000000000004,58.76,10.891391719219817,0.12240715614753048,0.04418168339279245,0.03092954711202571,0.055056344673502136
Iowa,19,16,2015,2014,2014,1,1,1570047,5658,3705,1953,946,360.37137741736393,235.98019677117944,124.39118064618448,60.25297331863314,299.02,184.78,114.23999999999998,59.44,10.910276907217385,0.1215868699126322,0.04159056286957392,0.033403128590264924,0.055801419956279
Iowa,19,16,2016,2014,2014,1,2,1567650,5901,3736,2165,1062,376.42330877428,238.3185022166938,138.1048065575862,67.74471342455267,314.75,186.12,128.63,68.74,10.937507985311061,0.1175645869909591,0.03942561435654557,0.03461327791908171,0.05712265922053611
Iowa,19,16,2017,2014,2014,1,3,1567169,5908,3763,2145,1059,376.9855069874404,240.1144994573017,136.87100753013874,67.57407784355101,314.33,188.47,125.86,66.88,10.977977899083829,0.10728072033724342,0.03583185993487281,0.03305739147683942,0.05904738229290612
Iowa,19,16,2018,2014,2014,1,4,1566518,5836,3709,2127,1032,372.5459905344209,236.7671485421808,135.7788419922401,65.8785918834,310.32,186.49,123.82999999999998,65.55,11.001349559813534,0.11240538505513363,0.03621185698711052,0.03598123660351473,0.060666731091252146
Iowa,19,16,2019,2014,2014,1,5,1561570,6124,3844,2280,1105,392.16941923833065,246.16251592948123,146.00690330884942,70.7621176124029,326.68,192.81,133.87,69.56,11.029893332154973,0.1116769937801943,0.037097101396681445,0.03989166642895403,0.06259195517056673
Kansas,20,17,2010,0,0,0,NA,1461904,5462,3420,2042,1029,373.62234455887665,233.94149000207943,139.68085455679716,70.38765883395901,328.35,197.26,131.09000000000003,69.48,10.784296173964584,0.13602944488182592,0.07926033965364046,0.05654545079356974,0.10532430926608395
Kansas,20,17,2011,0,0,0,NA,1471460,5615,3517,2098,979,381.59379120057633,239.01431231565928,142.57947888491702,66.53255949872916,333.07,199.08,133.98999999999998,66.48,10.798840613195402,0.13759847570110392,0.07436898547885268,0.05707224549131768,0.10685495246301421
Kansas,20,17,2012,0,0,0,NA,1470390,5618,3481,2137,1031,382.07550377790926,236.7399125402104,145.33559123769882,70.11745183250702,333.3,196.8,136.5,71.06,10.824586705402588,0.13979481173232383,0.06504126640145849,0.05633380170171922,0.10942009525608085
Kansas,20,17,2013,0,0,0,NA,1464527,5566,3453,2113,1014,380.05444761346155,235.77578289782295,144.27866471563857,69.2373715199515,329.73,194.72,135.01000000000002,69.36,10.83903174133217,0.13989932148341835,0.05884275379568847,0.05715668892108625,0.11141285098569191
Kansas,20,17,2014,0,0,0,NA,1463761,5724,3570,2154,1049,391.04744558708694,243.89227476343473,147.1551708236522,71.66470482544624,335.87,199,136.87,71.26,10.868644636153558,0.1356446427362569,0.052042728991533956,0.0569090237295116,0.11327638470933922
Kansas,20,17,2015,0,0,0,NA,1461437,5914,3623,2291,1076,404.6701978942644,247.90668362714231,156.76351426712202,73.62616383737377,347.95,201.93,146.01999999999998,73.58,10.894997067955957,0.1303025175710002,0.04651591541117251,0.05780005158603001,0.1155090892043353
Kansas,20,17,2016,0,0,0,NA,1458212,5863,3514,2349,1117,402.06773775006656,240.98004954012177,161.0876882099448,76.60065888910529,342.27,193.02,149.24999999999997,76.43,10.913905947134982,0.12121744004665476,0.044873980083542236,0.05538733851364622,0.11588424817759775
Kansas,20,17,2017,0,0,0,NA,1454753,6038,3625,2413,1187,415.05327708552585,249.18319467291013,165.87008241261574,81.5946074694467,353.57,199.18,154.39,81.65,10.940614432350252,0.11901034740338745,0.042059224540548105,0.05531795258902559,0.11860467271721792
Kansas,20,17,2018,0,0,0,NA,1448568,6004,3600,2404,1170,414.47829856796506,248.5212982752622,165.95700029270287,80.7694219394602,352.32,198.35,153.97,81.28,10.971949864253354,0.11967915687551316,0.03813776590318234,0.056030032526077536,0.11967776171127696
Kansas,20,17,2019,0,0,0,NA,1443417,6020,3646,2374,1170,417.0658929470832,252.59505742276835,164.47083552431485,81.05765693489823,354.7,201.53,153.17,80.79,11.036291906232384,0.11432961018360574,0.0375124877436639,0.055428971954276124,0.12178707822088522
Kentucky,21,18,2010,2014,2014,0,-4,2324968,11789,7670,4119,2265,507.0607423414,329.89701363631673,177.16372870508326,97.42069568269328,445.93,276.24,169.69,99.57,10.598183533085924,0.18982299971795524,0.11156713058997582,0.07680615958618271,0.030155310328452055
Kentucky,21,18,2011,2014,2014,0,-3,2337210,12020,7810,4210,2328,514.2884036950039,334.1591042311132,180.1292994638907,99.6059404161372,449.73,277.2,172.53000000000003,102.11,10.62476047015509,0.19141642971929906,0.10414023043621486,0.07852759079370049,0.030097799309555
Kentucky,21,18,2012,2014,2014,0,-2,2323637,12383,7939,4444,2451,532.9145645382648,341.6626607340131,191.2519038042517,105.48119176962668,462.9,280.67,182.22999999999996,107.67,10.638831781795862,0.19382553236876995,0.09313710735303685,0.07763100071568561,0.030598698981717486
