state,state_fips,year,log_median_income,poverty_rate,unemployment_rate,pct_black,pct_hispanic
Idaho,16,2011,10.676854348197491,0.16452484449209784,0.09966308810055564,0.004729382296993347,0.11466354571178906
Idaho,16,2012,10.725225817469049,0.1587302804004571,0.08012319472200241,0.005178200796125656,0.11603418627736055
Idaho,16,2013,10.753275168052005,0.15575733569354183,0.07243271055253676,0.005292357468600664,0.11801113553695222
Idaho,16,2014,10.77605625551905,0.14845207640527658,0.055332058642701444,0.006312161050962273,0.12047496916420307
Idaho,16,2015,10.784669107296715,0.15137696687536525,0.053598973520334395,0.00533436459548138,0.12075435214782498
Idaho,16,2016,10.85528055425278,0.14368035183517772,0.04686170405514994,0.00605059591002531,0.12313176562852764
Idaho,16,2017,10.863316586424766,0.128259800971366,0.0414173000062126,0.006375866875021477,0.12441822471683685
Idaho,16,2018,10.92563267809028,0.11796043766256527,0.0397957726363896,0.005704568671446032,0.126817344351411
Idaho,16,2019,11.018612749578452,0.11173890188181392,0.03319883740810395,0.006910213114799966,0.128419503487562
Illinois,17,2010,10.877518751046855,0.13805691684517274,0.11432478800484766,0.1431680475047975,0.15867201280431945
Illinois,17,2011,10.882452568938104,0.14959639255906423,0.11024051140480945,0.14323412093889787,0.16139468480663882
Illinois,17,2012,10.917576276133584,0.1471774841343136,0.10166943513057809,0.14179323050300752,0.16310418706270283
Illinois,17,2013,10.93684995599612,0.14673133132114358,0.09508230473826376,0.14026316289962806,0.16445364064264192
Illinois,17,2014,10.95856583918051,0.14353776787628994,0.08058183148240326,0.14073993562401693,0.16703486954779986
Illinois,17,2015,10.995209490499484,0.1356159543010817,0.06922133489952091,0.14101459603988958,0.16889493347392437
Illinois,17,2016,11.017973190360529,0.12969929668373772,0.06301749728367023,0.13987802560301538,0.1701975051593406
Illinois,17,2017,11.050763013183518,0.12554287843937645,0.061414721245687635,0.13986164530402734,0.17238892634390673
Illinois,17,2018,11.082603980863198,0.12125123651602025,0.05534274125464799,0.1380821719979782,0.17336583711898834
Illinois,17,2019,11.144568262685945,0.11480788855987158,0.04844600554950448,0.13883505772374782,0.17489988218741412
Indiana,18,2010,10.705780575356794,0.15295697758823415,0.10820415225339304,0.08912953013278699,0.06001736967849455
Indiana,18,2011,10.745873368562311,0.15999782875044588,0.10006526021898975,0.08904663888872692,0.0612997976652168
Indiana,18,2012,10.757349536135969,0.1561430071756488,0.08767784893996959,0.09031755146669881,0.06254843335218914
Indiana,18,2013,10.769095330043152,0.15941340067117993,0.07828912758130044,0.09045698748817134,0.06400597665282483
Indiana,18,2014,10.808636443991439,0.15242495454872595,0.070615877622225,0.09173977599932089,0.06449512684453425
Indiana,18,2015,10.830362077949928,0.1454137785632789,0.05815275781613432,0.09007610639789235,0.06633160515311919
Indiana,18,2016,10.86501930065587,0.14085257377653665,0.05018109488807949,0.09176272223363811,0.06755245284486645
Indiana,18,2017,10.90008557246396,0.13479208915848603,0.04743209285628814,0.09195991250998602,0.06924112822638927
Indiana,18,2018,10.928560937869367,0.13139215698058684,0.04405680578860608,0.09393521519669068,0.07059587756979431
Indiana,18,2019,10.961329928661026,0.11903817915957671,0.041608159280264706,0.09395163763983316,0.07212391634912649
Iowa,19,2010,10.778143459633002,0.12558490786038204,0.06749193612356275,0.03050641614776698,0.049751416693689564
Iowa,19,2011,10.80825211257166,0.1278390283175676,0.06024658544867363,0.028129754378150604,0.050040998475333484
Iowa,19,2012,10.83873741881143,0.12691844093839572,0.05345451538528888,0.02909680806561477,0.05225578413277531
Iowa,19,2013,10.86339317516243,0.12672754682167486,0.04825652595042041,0.03253218984110877,0.05401376384279657
Iowa,19,2014,10.891391719219817,0.12240715614753048,0.04418168339279245,0.03092954711202571,0.055056344673502136
Iowa,19,2015,10.910276907217385,0.1215868699126322,0.04159056286957392,0.033403128590264924,0.055801419956279
Iowa,19,2016,10.937507985311061,0.1175645869909591,0.03942561435654557,0.03461327791908171,0.05712265922053611
Iowa,19,2017,10.977977899083829,0.10728072033724342,0.03583185993487281,0.03305739147683942,0.05904738229290612
Iowa,19,2018,11.001349559813534,0.11240538505513363,0.03621185698711052,0.03598123660351473,0.060666731091252146
Iowa,19,2019,11.029893332154973,0.1116769937801943,0.037097101396681445,0.03989166642895403,0.06259195517056673
Kansas,20,2010,10.784296173964584,0.13602944488182592,0.07926033965364046,0.05654545079356974,0.10532430926608395
Kansas,20,2011,10.798840613195402,0.13759847570110392,0.07436898547885268,0.05707224549131768,0.10685495246301421
Kansas,20,2012,10.824586705402588,0.13979481173232383,0.06504126640145849,0.05633380170171922,0.10942009525608085
Kansas,20,2013,10.83903174133217,0.13989932148341835,0.05884275379568847,0.05715668892108625,0.11141285098569191
Kansas,20,2014,10.868644636153558,0.1356446427362569,0.052042728991533956,0.0569090237295116,0.11327638470933922
